id,chipset,memory_gb,core_clock_mhz,boost_clock_mhz,length_mm,tdp,recommended_psu_watts,performance,product_fk
1046,AMD Radeon RX 6800,16,1700,2190,320,250,600,1124,2735
1047,AMD Radeon RX 6800,16,1700,2170,310,250,600,1124,2736
1048,AMD Radeon RX 6800,16,1700,2105,266.7,250,600,1124,2737
1049,AMD Radeon RX 6800,16,1700,2105,310.5,250,600,1124,2738
1050,AMD Radeon RX 6800,16,1700,2105,303,250,600,1124,2739
1051,AMD Radeon RX 6800,16,1700,2105,266.7,250,600,1124,2740
1052,AMD Radeon RX 6800 XT,16,1825,2250,267,300,700,1295,2741
1053,AMD Radeon RX 6800 XT,16,1825,2250,330,300,700,1295,2742
1054,AMD Radeon RX 6800 XT,16,1825,2250,267,300,700,1295,2743
1055,AMD Radeon RX 6800 XT,16,1825,2250,330,300,700,1295,2744
1056,AMD Radeon RX 6800 XT,16,1825,2250,266.7,300,700,1295,2745
1057,AMD Radeon RX 6800 XT,16,1825,2360,277,300,700,1295,2746
1058,AMD Radeon RX 6800 XT,16,1825,2340,310,300,700,1295,2747
1059,AMD Radeon RX 6800 XT,16,1825,2285,286,300,700,1295,2748
1060,AMD Radeon RX 6800 XT,16,1825,2250,267,300,700,1295,2749
1061,AMD Radeon RX 6800 XT,16,1850,2285,324,300,700,1295,2750
1062,AMD Radeon RX 6800 XT,16,1825,2250,266.75,300,700,1295,2751
1063,AMD Radeon RX 6800 XT,16,1825,2340,320,300,700,1295,2752
1064,AMD Radeon RX 6800 XT,16,1825,2340,320,300,700,1295,2753
1065,AMD Radeon RX 6800 XT,16,1825,2310,310,300,700,1295,2754
1066,AMD Radeon RX 6800 XT,16,1825,2250,266.7,300,700,1295,2755
1067,AMD Radeon RX 6800 XT,16,1825,2251,310,300,700,1295,2756
1068,AMD Radeon RX 6800 XT,16,1825,2252,310,300,700,1295,2757
1069,AMD Radeon RX 6800 XT,16,1825,2253,313,300,700,1295,2758
1070,AMD Radeon RX 6800 XT,16,1925,2360,340,300,700,1295,2759
1071,AMD Radeon RX 6800 XT,16,1825,2250,340,300,700,1295,2760
1072,AMD Radeon RX 6900 XT,16,1925,2340,330,300,700,1372,2761
1073,AMD Radeon RX 6900 XT,16,1825,2250,267,300,700,1372,2762
1074,AMD Radeon RX 6900 XT,16,1825,2251,266.7,300,700,1372,2763
1075,AMD Radeon RX 6900 XT,16,1950,2365,277,300,700,1372,2764
1076,AMD Radeon RX 6900 XT,16,1825,2340,320,300,700,1372,2765
1077,AMD Radeon RX 6900 XT,16,1825,2250,267,300,700,1372,2766
1078,AMD Radeon RX 6900 XT,16,1825,2251,267,300,700,1372,2767
1079,AMD Radeon RX 6900 XT,16,1825,2252,267,300,700,1372,2768
1080,AMD Radeon RX 6900 XT,16,1825,2340,320,300,700,1372,2769
1081,AMD Radeon RX 6900 XT,16,1825,2341,300,300,700,1372,2770
1082,AMD Radeon RX 6900 XT,16,1825,2285,310,300,700,1372,2771
1083,AMD Radeon RX 6900 XT,16,1925,2340,340,300,700,1372,2772
